price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms
155448971.0,1.0,ЦАО,175.4,124.9,62.0,85.0,2015.0,1.0,1.0,,3.0
26777340.0,19.0,ЮВАО,78.4,37.5,20.0,30.0,2024.0,1.0,0.0,2.87,3.0
72060705.0,17.0,СЗАО,86.7,53.1,39.0,43.0,2023.0,1.0,0.0,3.15,3.0
21960000.0,12.0,ЗАО,72.0,45.2,7.0,21.0,2020.0,1.0,1.0,3.3,3.0
45849000.0,19.0,СВАО,98.6,74.0,10.0,32.0,2023.0,1.0,0.0,3.0,3.0
31470250.0,24.0,ЗАО,87.5,43.2,5.0,21.0,2023.0,1.0,0.0,2.74,3.0
29092985.0,9.0,ЗАО,81.2,38.3,3.0,21.0,2023.0,1.0,0.0,2.74,3.0
19000000.0,,ЮАО,110.0,52.8,2.0,18.0,2023.0,1.0,0.0,2.8,3.0
28498400.0,25.0,ЗАО,72.7,34.7,32.0,33.0,2023.0,1.0,0.0,2.62,3.0
40216907.0,5.0,,97.0,,2.0,24.0,2023.0,1.0,0.0,3.15,3.0
68292209.0,4.0,СВАО,128.8,,15.0,15.0,2021.0,1.0,1.0,,3.0
44715100.0,12.0,СВАО,90.7,68.0,3.0,37.0,2024.0,1.0,0.0,3.0,3.0
43800000.0,8.0,ЮАО,97.53,46.0,14.0,22.0,2023.0,1.0,0.0,,3.0
35863000.0,9.0,СВАО,110.2,,5.0,27.0,2022.0,1.0,0.0,,3.0
42812228.0,4.0,ЮАО,97.95,66.8,27.0,27.0,2023.0,1.0,0.0,2.87,3.0
18359136.0,5.0,СЗАО,72.0,44.0,18.0,22.0,2022.0,1.0,1.0,2.87,3.0
297489993.0,12.0,ЦАО,216.2,58.4,16.0,17.0,2022.0,1.0,0.0,4.5,3.0
41553600.0,10.0,СВАО,78.7,59.0,12.0,34.0,2022.0,1.0,0.0,03.05,3.0
38051387.0,6.0,ЗАО,64.3,27.8,15.0,28.0,2022.0,1.0,0.0,3.12,3.0
66540000.0,28.0,ЗАО,102.2,42.5,5.0,12.0,2021.0,1.0,0.0,3.58,3.0
84300000.0,15.0,ЗАО,100.0,37.8,14.0,14.0,2023.0,1.0,0.0,3.0,3.0
52260000.0,27.0,ЗАО,91.2,46.1,8.0,13.0,2023.0,1.0,0.0,3.13,3.0
37336181.0,5.0,ЮЗАО,74.7,,25.0,25.0,2024.0,1.0,0.0,3.17,3.0
36206400.0,16.0,СЗАО,79.4,27.5,3.0,6.0,2023.0,1.0,1.0,3.24,3.0
38013800.0,19.0,СВАО,81.4,61.1,18.0,32.0,2023.0,1.0,0.0,3.0,3.0
34608756.0,9.0,САО,81.4,50.7,25.0,29.0,2022.0,1.0,0.0,3.4,3.0
47253007.0,24.0,ЮАО,96.5,40.4,26.0,28.0,2024.0,1.0,0.0,3.1,3.0
153150000.0,5.0,СЗАО,119.6,41.2,1.0,3.0,2023.0,1.0,1.0,3.1,3.0
47412705.0,2025.0,СЗАО,83.1,50.3,20.0,29.0,2023.0,1.0,0.0,3.15,3.0
87200000.0,11.0,ЗАО,141.1,,2.0,12.0,2023.0,1.0,0.0,,3.0
56175200.0,12.0,СЗАО,98.9,46.9,21.0,21.0,2023.0,1.0,0.0,3.1,3.0
45983645.0,17.0,СЗАО,71.9,41.2,33.0,43.0,2023.0,1.0,0.0,3.15,3.0
38526976.0,4.0,ЮАО,93.6,49.8,2.0,19.0,2024.0,1.0,0.0,,3.0
51132480.0,13.0,ЮЗАО,108.7,55.4,27.0,32.0,2021.0,1.0,0.0,3.1,3.0
68480000.0,28.0,ЗАО,102.2,42.3,9.0,13.0,2023.0,1.0,0.0,3.58,3.0
482560800.0,14.0,ЦАО,300.1,,1.0,8.0,2023.0,1.0,0.0,3.2,3.0
42235890.0,24.0,ЮАО,86.0,47.0,6.0,16.0,2023.0,1.0,0.0,3.15,3.0
35693772.0,5.0,СЗАО,90.8,39.8,8.0,20.0,2023.0,1.0,0.0,2.85,3.0
27623332.0,7.0,САО,66.1,40.9,2.0,8.0,2023.0,1.0,0.0,3.25,3.0
55485000.0,19.0,СВАО,135.0,101.3,2.0,32.0,2023.0,1.0,0.0,3.0,3.0
17088250.0,16.0,САО,77.7,42.3,13.0,14.0,2023.0,1.0,0.0,2.84,3.0
162210000.0,5.0,СЗАО,123.4,41.3,1.0,3.0,2023.0,1.0,1.0,3.1,3.0
40424357.0,5.0,ЗАО,79.23,,2.0,57.0,2024.0,1.0,0.0,2.9,3.0
34430052.0,5.0,ЮАО,88.63,49.7,4.0,27.0,2023.0,1.0,0.0,2.87,3.0
77000000.0,17.0,ЗАО,84.5,45.0,15.0,34.0,2022.0,0.0,1.0,3.6,3.0
53539200.0,5.0,ЦАО,97.5,56.1,12.0,13.0,2022.0,1.0,1.0,3.4,3.0
19600000.0,9.0,ЮАО,103.5,53.4,10.0,20.0,2022.0,1.0,0.0,,3.0
136878088.0,1.0,ЦАО,161.6,112.2,53.0,85.0,2015.0,1.0,1.0,,3.0
40900000.0,5.0,ЗАО,119.8,60.5,14.0,32.0,2024.0,1.0,0.0,,3.0
69417260.0,17.0,СЗАО,83.6,47.2,16.0,43.0,2023.0,1.0,0.0,3.15,3.0
26558675.0,10.0,ЮЗАО,104.5,44.2,6.0,14.0,2023.0,1.0,1.0,2.8,3.0
42301000.0,9.0,СВАО,125.7,,15.0,27.0,2022.0,1.0,0.0,,3.0
25000000.0,14.0,ЮЗАО,71.9,44.0,5.0,13.0,2023.0,1.0,0.0,,3.0
24000000.0,4.0,ВАО,63.7,42.8,17.0,29.0,2023.0,1.0,0.0,,3.0
24500000.0,9.0,ЮВАО,77.2,38.0,15.0,26.0,2023.0,1.0,0.0,,3.0
48680580.0,5.0,ЮЗАО,89.8,,31.0,34.0,2023.0,1.0,0.0,3.0,3.0
47809400.0,7.0,СЗАО,91.6,49.2,2.0,15.0,2023.0,1.0,0.0,3.23,3.0
36121000.0,,СЗАО,88.1,,39.0,47.0,2023.0,1.0,0.0,03.05,3.0
46939600.0,12.0,СВАО,95.6,71.7,33.0,37.0,2024.0,1.0,0.0,3.0,3.0
28141244.0,10.0,ЗАО,68.27,42.9,25.0,30.0,2023.0,1.0,0.0,3.3,3.0
130000000.0,17.0,ЗАО,127.9,,26.0,34.0,2024.0,1.0,1.0,,3.0
40903500.0,12.0,СВАО,100.5,75.4,4.0,37.0,2024.0,1.0,0.0,3.0,3.0
120930000.0,,ЗАО,166.8,77.7,14.0,14.0,2023.0,1.0,0.0,3.0,3.0
29000000.0,13.0,ЮВАО,75.0,,21.0,27.0,2017.0,1.0,0.0,,3.0
27004194.0,30.0,ЗАО,76.5,34.5,30.0,34.0,2023.0,1.0,0.0,2.62,3.0
140884081.0,8.0,ЦАО,169.5,,5.0,7.0,2016.0,1.0,1.0,3.25,3.0
48170405.0,7.0,ЮАО,93.1,44.8,29.0,40.0,2023.0,1.0,0.0,3.15,3.0
31243224.0,11.0,СЗАО,73.8,35.6,18.0,19.0,2023.0,1.0,0.0,2.85,3.0
15377189.0,6.0,СЗАО,46.93,,16.0,18.0,2022.0,1.0,1.0,4.5,3.0
74600000.0,27.0,ЗАО,98.7,38.9,13.0,13.0,2023.0,1.0,0.0,3.13,3.0
28779047.0,5.0,СЗАО,83.45,40.1,13.0,52.0,2024.0,1.0,0.0,2.85,3.0
43199570.0,16.0,СЗАО,73.4,48.0,14.0,24.0,2023.0,1.0,0.0,3.15,3.0
44568912.0,4.0,ЮАО,104.99,67.4,25.0,26.0,2023.0,1.0,0.0,2.87,3.0
55172107.0,5.0,ЗАО,87.76,,16.0,57.0,2024.0,1.0,0.0,2.9,3.0
17392177.0,21.0,СЗАО,77.6,45.8,6.0,25.0,2022.0,1.0,0.0,2.72,3.0
59150000.0,15.0,ЗАО,95.7,37.9,9.0,14.0,2023.0,1.0,0.0,3.0,3.0
109213650.0,11.0,ЦАО,127.0,,3.0,7.0,2022.0,1.0,1.0,3.4,3.0
35000000.0,15.0,ЦАО,69.7,,11.0,15.0,2022.0,1.0,0.0,,3.0
23389904.0,5.0,СВАО,90.9,,1.0,33.0,2023.0,1.0,0.0,2.63,3.0
57165000.0,17.0,СЗАО,111.0,,5.0,5.0,2023.0,1.0,1.0,,3.0
50000000.0,13.0,ЗАО,98.0,68.0,7.0,41.0,2024.0,1.0,0.0,,3.0
30917340.0,2.0,САО,67.6,34.6,10.0,21.0,2023.0,1.0,1.0,3.15,3.0
34112000.0,,СЗАО,83.2,,36.0,47.0,2023.0,1.0,0.0,03.05,3.0
49222656.0,27.0,ЮАО,106.6,74.9,5.0,15.0,2023.0,1.0,0.0,3.15,3.0
59680000.0,8.0,ЗАО,96.1,56.6,9.0,14.0,2023.0,1.0,0.0,3.0,3.0
78708290.0,6.0,СЗАО,122.9,64.9,2.0,8.0,2023.0,1.0,0.0,3.25,3.0
71860200.0,19.0,СВАО,156.9,117.7,10.0,32.0,2023.0,1.0,0.0,3.0,3.0
172273127.0,1.0,ЦАО,187.9,120.2,70.0,85.0,2015.0,1.0,1.0,,3.0
51420600.0,13.0,ЮЗАО,117.6,58.9,27.0,32.0,2021.0,1.0,0.0,3.1,3.0
53335324.0,7.0,ЮАО,98.0,44.8,14.0,22.0,2023.0,1.0,0.0,3.15,3.0
31116980.0,19.0,ЮВАО,91.4,41.1,13.0,30.0,2024.0,1.0,0.0,2.87,3.0
47034078.0,24.0,ЮАО,97.2,42.7,22.0,28.0,2024.0,1.0,0.0,3.0,3.0
289750000.0,6.0,ЦАО,190.4,,4.0,5.0,2019.0,1.0,0.0,3.6,3.0
46426500.0,4.0,ЗАО,162.9,55.0,10.0,15.0,2022.0,1.0,1.0,3.0,3.0
40081000.0,10.0,СВАО,74.5,55.9,12.0,34.0,2022.0,1.0,0.0,03.05,3.0
174494300.0,5.0,ЦАО,183.1,,5.0,5.0,2017.0,1.0,1.0,3.2,3.0
119300000.0,27.0,ЗАО,168.5,65.8,14.0,14.0,2023.0,1.0,0.0,3.0,3.0
97375000.0,17.0,ЗАО,102.5,70.0,12.0,34.0,,0.0,1.0,3.4,3.0
49064750.0,8.0,ЮЗАО,87.5,,20.0,25.0,2024.0,1.0,0.0,3.17,3.0
16750000.0,8.0,СЗАО,60.7,,3.0,24.0,2024.0,1.0,0.0,,3.0
70050000.0,13.0,САО,102.4,50.1,4.0,12.0,2023.0,1.0,0.0,03.02,3.0
99460000.0,8.0,ЗАО,129.5,38.7,9.0,14.0,2023.0,1.0,0.0,3.0,3.0
118260000.0,5.0,СЗАО,107.3,32.8,2.0,3.0,2023.0,1.0,1.0,3.1,3.0
44472124.0,10.0,ЗАО,118.73,71.8,29.0,29.0,2023.0,1.0,0.0,3.3,3.0
20493503.0,5.0,ЗАО,75.7,,10.0,25.0,2021.0,1.0,0.0,2.63,3.0
50266949.0,11.0,СВАО,104.6,,21.0,22.0,2024.0,1.0,0.0,3.0,3.0
137437842.0,1.0,ЦАО,157.4,108.0,59.0,85.0,2015.0,1.0,1.0,,3.0
50157494.0,22.0,ЮАО,95.33,46.1,14.0,26.0,2023.0,1.0,0.0,3.0,3.0
64641379.0,25.0,ЮАО,98.48,53.3,12.0,16.0,2023.0,1.0,0.0,3.0,3.0
27082583.0,2.0,ВАО,83.34,62.2,1.0,20.0,2024.0,1.0,0.0,,3.0
17585789.0,6.0,САО,83.7,46.1,5.0,15.0,2023.0,1.0,0.0,2.84,3.0
50142000.0,,ЦАО,107.37,46.9,17.0,18.0,2023.0,1.0,0.0,3.1,3.0
22301836.0,10.0,ЗАО,77.8,,25.0,25.0,2022.0,1.0,0.0,2.7,3.0
62560000.0,,ЗАО,97.9,38.4,11.0,14.0,2023.0,1.0,0.0,3.0,3.0
72640000.0,8.0,ЗАО,102.3,46.0,12.0,13.0,2023.0,1.0,0.0,3.0,3.0
50359257.0,27.0,ЮАО,109.9,80.0,5.0,15.0,2023.0,1.0,0.0,3.15,3.0
26146930.0,2.0,ВАО,70.46,46.0,2.0,20.0,2024.0,1.0,0.0,,3.0
33657084.0,2.0,ВАО,83.98,41.8,16.0,20.0,2024.0,1.0,0.0,,3.0
30637927.0,9.0,ЗАО,77.5,50.9,24.0,30.0,2023.0,1.0,0.0,3.3,3.0
146554436.0,1.0,ЦАО,187.5,139.1,37.0,85.0,2015.0,1.0,1.0,,3.0
17853649.0,21.0,СЗАО,78.9,42.0,15.0,25.0,2022.0,1.0,0.0,2.72,3.0
48217808.0,6.0,ЮАО,86.1,47.5,15.0,15.0,2023.0,1.0,0.0,3.15,3.0
40338000.0,6.0,ЗАО,97.2,40.5,2.0,41.0,2021.0,1.0,0.0,3.5,3.0
32248627.0,2.0,ВАО,85.88,66.0,7.0,20.0,2024.0,1.0,0.0,,3.0
63390000.0,27.0,ЗАО,95.6,36.7,10.0,14.0,2023.0,1.0,0.0,3.0,3.0
58048837.0,12.0,ЦАО,127.45,,10.0,23.0,2022.0,1.0,0.0,3.2,3.0
32463200.0,2.0,САО,81.1,50.6,3.0,21.0,2023.0,1.0,1.0,3.15,3.0
38304730.0,9.0,ЗАО,93.8,46.0,6.0,9.0,2023.0,1.0,0.0,2.74,3.0
103412500.0,12.0,ЗАО,138.1,73.5,7.0,12.0,2023.0,1.0,0.0,3.65,3.0
66040000.0,8.0,ЗАО,98.7,42.1,13.0,14.0,2023.0,1.0,0.0,3.0,3.0
202782230.0,11.0,ЦАО,164.9,,3.0,7.0,2022.0,1.0,1.0,3.4,3.0
63500000.0,5.0,СЗАО,99.9,35.5,9.0,15.0,2023.0,1.0,0.0,3.25,3.0
42690247.0,4.0,СВАО,103.1,,15.0,15.0,2021.0,1.0,1.0,,3.0
28807461.0,9.0,ЗАО,79.02,54.6,24.0,30.0,2023.0,1.0,0.0,3.3,3.0
34569705.0,8.0,СЗАО,88.7,46.1,2.0,19.0,2023.0,1.0,0.0,2.85,3.0
29354320.0,11.0,ВАО,84.4,42.3,14.0,33.0,2023.0,1.0,0.0,2.6,3.0
37697265.0,25.0,,81.3,50.3,9.0,16.0,2022.0,1.0,0.0,3.15,3.0
47710052.0,5.0,ЮАО,109.07,66.8,26.0,27.0,2023.0,1.0,0.0,2.87,3.0
53552811.0,24.0,ЮАО,99.73,50.7,12.0,12.0,2023.0,1.0,0.0,3.0,3.0
131560000.0,3.0,ЦАО,119.6,,42.0,66.0,2020.0,1.0,1.0,3.9,3.0
22500000.0,19.0,ЮАО,61.0,39.0,9.0,10.0,2024.0,1.0,0.0,,3.0
57568448.0,27.0,ЮАО,112.0,77.0,13.0,15.0,2023.0,1.0,0.0,3.15,3.0
61050000.0,12.0,ЗАО,122.1,81.8,21.0,21.0,2020.0,1.0,1.0,3.3,3.0
172557849.0,12.0,ЦАО,148.8,59.8,12.0,17.0,2022.0,1.0,0.0,4.5,3.0
77652688.0,22.0,ЮАО,117.87,54.6,27.0,29.0,2023.0,1.0,0.0,3.0,3.0
22500000.0,17.0,ЮАО,66.0,43.0,6.0,7.0,2024.0,1.0,0.0,,3.0
48168000.0,19.0,СВАО,111.5,83.6,11.0,32.0,2023.0,1.0,0.0,3.0,3.0
77805000.0,12.0,СВАО,119.7,89.8,35.0,37.0,2024.0,1.0,0.0,4.1,3.0
25482420.0,10.0,ЮВАО,79.3,43.9,27.0,33.0,2023.0,1.0,0.0,2.67,3.0
46510000.0,,ЦАО,111.95,47.1,4.0,35.0,2023.0,1.0,0.0,3.1,3.0
60709446.0,9.0,ЗАО,110.6,67.8,9.0,15.0,2022.0,1.0,0.0,3.12,3.0
114990000.0,14.0,,118.7,95.0,3.0,8.0,2023.0,1.0,0.0,,3.0
77587734.0,19.0,ЮАО,103.9,,6.0,6.0,2023.0,1.0,0.0,3.15,3.0
44702800.0,11.0,СЗАО,98.9,53.4,8.0,21.0,2023.0,1.0,0.0,3.1,3.0
58010000.0,15.0,ЗАО,95.4,37.9,8.0,14.0,2023.0,1.0,0.0,3.0,3.0
55000000.0,13.0,САО,71.0,24.0,20.0,37.0,2021.0,0.0,0.0,3.1,3.0
136120000.0,6.0,СЗАО,128.3,41.2,3.0,3.0,2023.0,1.0,1.0,3.1,3.0
37902598.0,5.0,СЗАО,76.09,40.8,51.0,52.0,2024.0,1.0,0.0,2.85,3.0
27500000.0,11.0,СВАО,85.4,48.0,31.0,32.0,2023.0,1.0,0.0,,3.0
37044000.0,9.0,СВАО,91.9,,21.0,27.0,2022.0,1.0,0.0,,3.0
172617316.0,1.0,ЦАО,191.0,123.3,67.0,85.0,2015.0,1.0,1.0,,3.0
201595003.0,12.0,ЦАО,157.3,59.6,15.0,17.0,2022.0,1.0,0.0,4.5,3.0
38400000.0,16.0,ЗАО,74.4,40.0,3.0,41.0,2024.0,1.0,0.0,,3.0
129810000.0,27.0,ЗАО,192.3,72.0,13.0,13.0,2023.0,1.0,0.0,3.13,3.0
39890881.0,10.0,ЗАО,110.34,66.6,21.0,29.0,2023.0,1.0,0.0,3.3,3.0
64460000.0,8.0,ЗАО,98.7,42.1,10.0,14.0,2023.0,1.0,0.0,3.0,3.0
310000000.0,,ЦАО,136.6,,3.0,4.0,2021.0,1.0,0.0,,3.0
55721773.0,27.0,ЮАО,112.2,77.0,5.0,15.0,2023.0,1.0,0.0,3.15,3.0
34068750.0,5.0,ЮЗАО,62.5,,5.0,42.0,2023.0,1.0,0.0,3.0,3.0
45384090.0,24.0,ЮАО,97.7,37.3,19.0,28.0,2024.0,1.0,0.0,3.0,3.0
69260000.0,8.0,ЗАО,102.3,46.0,9.0,13.0,2023.0,1.0,0.0,3.0,3.0
430000201.0,12.0,ЗАО,217.1,,3.0,4.0,2019.0,1.0,0.0,,3.0
146084211.0,10.0,ЦАО,154.2,,4.0,8.0,2019.0,1.0,0.0,3.3,3.0
32899942.0,7.0,ЗАО,91.7,39.1,7.0,21.0,2023.0,1.0,0.0,2.74,3.0
48984168.0,17.0,СЗАО,76.6,42.6,2.0,43.0,2023.0,1.0,0.0,3.15,3.0
146300000.0,6.0,ЦАО,133.6,,4.0,5.0,2019.0,1.0,0.0,3.6,3.0
31895498.0,4.0,СЗАО,80.59,39.1,2.0,52.0,2024.0,1.0,0.0,2.85,3.0
159530000.0,5.0,СЗАО,120.8,40.9,1.0,3.0,2023.0,1.0,1.0,3.1,3.0
51140277.0,7.0,ЮАО,85.2,44.7,28.0,40.0,2023.0,1.0,0.0,3.15,3.0
29500415.0,5.0,ЮАО,67.61,43.5,25.0,27.0,2023.0,1.0,0.0,2.87,3.0
128250760.0,14.0,ЦАО,116.0,93.6,66.0,67.0,2023.0,1.0,0.0,03.05,3.0
48014477.0,19.0,ЮАО,105.0,63.0,6.0,11.0,2024.0,1.0,0.0,2.97,3.0
194856000.0,4.0,ЗАО,162.38,,12.0,18.0,2024.0,1.0,0.0,,3.0
41007509.0,9.0,ЗАО,79.0,36.3,3.0,15.0,2022.0,1.0,0.0,3.12,3.0
206004314.0,2.0,ЦАО,161.09,60.8,5.0,7.0,2022.0,1.0,0.0,3.5,3.0
52648461.0,22.0,ЮАО,97.43,52.5,14.0,14.0,2023.0,1.0,0.0,3.0,3.0
23700000.0,9.0,ВАО,72.74,32.8,25.0,33.0,2023.0,1.0,0.0,,3.0
37729120.0,5.0,ЦАО,68.0,46.5,10.0,13.0,2022.0,1.0,1.0,3.4,3.0
54840000.0,,ЗАО,92.0,40.9,9.0,14.0,2023.0,1.0,0.0,3.0,3.0
25554480.0,10.0,ЮВАО,79.5,43.9,29.0,33.0,2023.0,1.0,0.0,2.67,3.0
21682800.0,10.0,ЗАО,76.0,,10.0,25.0,2021.0,1.0,0.0,2.63,3.0
31345564.0,17.0,ЮВАО,90.6,44.4,12.0,30.0,2024.0,1.0,0.0,2.87,3.0
66442792.0,24.0,ЮАО,118.45,60.1,7.0,12.0,2023.0,1.0,0.0,3.0,3.0
34061400.0,10.0,ЗАО,74.67,50.8,28.0,30.0,2023.0,1.0,0.0,3.3,3.0
42965711.0,6.0,ЗАО,81.7,36.6,5.0,28.0,2022.0,1.0,0.0,3.12,3.0
32699793.0,4.0,ЮАО,73.87,50.5,24.0,26.0,2023.0,1.0,0.0,2.87,3.0
51980000.0,28.0,ЗАО,92.0,40.9,10.0,14.0,2023.0,1.0,0.0,3.0,3.0
113540000.0,28.0,ЗАО,169.2,78.6,14.0,14.0,2023.0,1.0,0.0,3.0,3.0
178878353.0,12.0,ЦАО,156.4,59.8,11.0,17.0,2022.0,1.0,0.0,4.5,3.0
55420000.0,28.0,ЗАО,91.6,38.8,13.0,14.0,2023.0,1.0,0.0,3.0,3.0
47080000.0,17.0,СЗАО,85.6,,5.0,5.0,2023.0,1.0,1.0,,3.0
53639200.0,,ЦАО,117.64,61.4,22.0,35.0,2023.0,1.0,0.0,3.1,3.0
138794810.0,8.0,ЦАО,146.3,,4.0,7.0,2016.0,1.0,1.0,3.25,3.0
31513160.0,5.0,ЮАО,76.67,52.6,24.0,26.0,2023.0,1.0,0.0,2.87,3.0
32000000.0,5.0,СЗАО,64.0,38.2,18.0,43.0,2023.0,1.0,0.0,,3.0
48986250.0,18.0,ЗАО,87.5,25.3,36.0,36.0,2024.0,1.0,0.0,3.2,3.0
128579724.0,11.0,ЦАО,142.4,,2.0,7.0,2022.0,1.0,1.0,3.4,3.0
45000000.0,7.0,ЗАО,70.4,54.0,4.0,26.0,2021.0,1.0,0.0,3.3,3.0
18914069.0,22.0,СЗАО,65.6,20.3,3.0,25.0,2022.0,1.0,1.0,3.0,3.0
46268100.0,16.0,СЗАО,90.9,,3.0,6.0,2023.0,1.0,1.0,3.24,3.0
20400000.0,9.0,САО,77.0,45.1,5.0,12.0,2001.0,0.0,0.0,2.75,3.0
85000000.0,12.0,ЮАО,136.9,100.0,6.0,16.0,2017.0,0.0,0.0,3.0,3.0
39900000.0,5.0,ЦАО,95.0,,5.0,7.0,,0.0,0.0,,3.0
32500000.0,6.0,ЦАО,79.0,,3.0,4.0,1917.0,0.0,1.0,3.4,3.0
120000000.0,5.0,ЗАО,102.2,,9.0,12.0,2021.0,0.0,0.0,3.4,3.0
77500000.0,12.0,ЗАО,97.7,36.0,2.0,12.0,2023.0,0.0,0.0,,3.0
45900000.0,15.0,САО,120.0,80.0,10.0,34.0,,0.0,0.0,3.0,3.0
334591864.0,5.0,ЦАО,254.0,,11.0,12.0,2002.0,0.0,0.0,,3.0
315208870.0,1.0,ЦАО,123.0,95.0,2.0,5.0,2015.0,0.0,1.0,3.2,3.0
62580000.0,10.0,СЗАО,104.3,,25.0,58.0,2022.0,0.0,0.0,3.1,3.0
130000000.0,1.0,ЦАО,223.0,,45.0,76.0,2009.0,0.0,1.0,,3.0
315208870.0,1.0,ЦАО,124.7,77.0,2.0,5.0,2015.0,0.0,1.0,3.2,3.0
153000000.0,6.0,ЦАО,94.1,48.1,2.0,8.0,1920.0,0.0,0.0,3.7,3.0
48500000.0,5.0,СЗАО,83.5,50.0,23.0,43.0,2023.0,0.0,0.0,3.1,3.0
178000000.0,6.0,ЦАО,100.0,67.0,70.0,75.0,2019.0,0.0,1.0,3.4,3.0
97850000.0,9.0,ЦАО,110.4,,3.0,4.0,,0.0,0.0,,3.0
134680000.0,4.0,ЦАО,138.2,70.0,4.0,7.0,2016.0,0.0,1.0,3.5,3.0
35000000.0,4.0,ЗАО,89.0,65.0,29.0,29.0,,0.0,1.0,4.0,3.0
135000000.0,6.0,ЦАО,106.3,,8.0,18.0,2022.0,0.0,0.0,3.3,3.0
70569150.0,4.0,ЦАО,78.1,50.0,5.0,6.0,1952.0,0.0,0.0,3.96,3.0
35000000.0,11.0,ЗАО,81.0,59.0,1.0,15.0,1943.0,0.0,0.0,3.2,3.0
63000000.0,21.0,ЗАО,112.5,49.9,15.0,18.0,2020.0,0.0,0.0,3.0,3.0
45000000.0,12.0,ЦАО,107.0,,5.0,22.0,2021.0,0.0,0.0,,3.0
23480000.0,13.0,СВАО,61.8,46.8,2.0,4.0,,0.0,1.0,,3.0
357550360.0,6.0,ЦАО,132.6,,2.0,8.0,2010.0,0.0,0.0,,3.0
13999000.0,18.0,ВАО,57.5,38.0,3.0,9.0,1970.0,0.0,0.0,2.64,3.0
42000000.0,5.0,ЮАО,82.3,,8.0,16.0,2018.0,0.0,1.0,3.0,3.0
60000000.0,3.0,САО,120.8,,9.0,16.0,2004.0,0.0,0.0,3.1,3.0
215000000.0,9.0,ЦАО,150.7,,10.0,13.0,2020.0,0.0,0.0,3.4,3.0
90000000.0,8.0,ЦАО,122.0,,5.0,5.0,1910.0,0.0,0.0,3.4,3.0
135000000.0,3.0,ЦАО,135.0,,4.0,12.0,,0.0,0.0,,3.0
67490000.0,1.0,ЦАО,88.0,55.0,2.0,5.0,1912.0,0.0,0.0,,3.0
21000000.0,8.0,СВАО,66.5,45.0,4.0,9.0,1967.0,0.0,0.0,2.64,3.0
37320000.0,16.0,СЗАО,71.0,,13.0,22.0,2019.0,0.0,0.0,,3.0
33500000.0,6.0,ЗАО,73.5,,11.0,42.0,2021.0,0.0,0.0,3.5,3.0
37500000.0,5.0,СЗАО,91.0,,10.0,25.0,2023.0,0.0,0.0,3.1,3.0
22000000.0,4.0,ВАО,63.8,32.4,6.0,30.0,2021.0,0.0,0.0,2.8,3.0
190000000.0,10.0,ЦАО,169.0,,4.0,18.0,2019.0,0.0,0.0,3.15,3.0
29000000.0,13.0,СВАО,78.8,46.0,16.0,22.0,2010.0,0.0,0.0,2.7,3.0
53000000.0,8.0,ЗАО,86.2,51.2,14.0,33.0,2022.0,0.0,0.0,3.0,3.0
159990000.0,14.0,ЦАО,99.9,,3.0,15.0,,0.0,0.0,,3.0
67490000.0,7.0,ЦАО,124.0,70.0,5.0,6.0,1910.0,0.0,0.0,3.6,3.0
95700000.0,11.0,ЦАО,86.0,,2.0,9.0,2020.0,0.0,1.0,3.2,3.0
27400000.0,4.0,СВАО,83.3,50.0,1.0,4.0,2015.0,0.0,0.0,3.3,3.0
75000000.0,5.0,ЗАО,90.0,52.0,7.0,18.0,2013.0,0.0,0.0,3.0,3.0
16700000.0,15.0,СВАО,81.0,60.0,7.0,18.0,2023.0,0.0,1.0,4.0,3.0
21500000.0,13.0,ЗАО,73.1,,16.0,17.0,1986.0,0.0,0.0,2.64,3.0
14500000.0,3.0,ВАО,59.3,,4.0,9.0,1969.0,0.0,0.0,2.64,3.0
29800000.0,15.0,СВАО,74.3,44.8,11.0,17.0,1993.0,0.0,0.0,,3.0
130000000.0,8.0,ЦАО,119.0,,6.0,15.0,,0.0,0.0,,3.0
32000000.0,7.0,ЦАО,68.0,46.0,9.0,9.0,1941.0,0.0,0.0,3.0,3.0
55000000.0,6.0,ЗАО,100.2,,10.0,15.0,,0.0,0.0,,3.0
17900000.0,3.0,ЮВАО,80.7,,1.0,9.0,1999.0,0.0,0.0,2.64,3.0
62000000.0,16.0,СЗАО,84.0,63.0,12.0,19.0,,0.0,0.0,,3.0
84000000.0,3.0,ЦАО,120.0,,62.0,78.0,2020.0,0.0,1.0,3.9,3.0
20900000.0,9.0,САО,56.3,43.6,6.0,9.0,1970.0,0.0,0.0,2.5,3.0
40280000.0,5.0,СЗАО,76.0,,3.0,15.0,2023.0,0.0,0.0,3.0,3.0
50000000.0,5.0,ЗАО,70.2,,10.0,14.0,2023.0,0.0,0.0,3.13,3.0
242899015.0,6.0,ЦАО,172.1,,4.0,6.0,2012.0,0.0,0.0,3.3,3.0
72000000.0,7.0,ЦАО,150.1,120.0,2.0,3.0,2007.0,0.0,0.0,3.0,3.0
26800000.0,9.0,ЮАО,60.59,43.4,37.0,40.0,,0.0,0.0,,3.0
48000000.0,8.0,ВАО,110.0,59.1,13.0,22.0,,0.0,0.0,,3.0
64400000.0,2.0,ЦАО,92.0,,21.0,78.0,2020.0,0.0,1.0,,3.0
